word	context	positions	gold_sense_id	predict_sense_id
quilt	Her sister settled back under the quilt, and Jessie picked up her shoe.	34-39	0	1
quilt	"Put him down "" the man said, gesturing to a sagging iron-frame bed covered with a quilt."	82-87	0	1
quilt	"When I told my mother I had attended quilt camp at Elm Creek Manor, she told me that she had an old family quilt her grandmother had called the Elm Creek Quilt. """	107-112	0	0
quilt	She'd been interrupted by the telephone as she'd been taking a quilt from its shipping package.	63-68	0	1
quilt	throats and general aches, and spend long lazy days in bed, playing tent with the quilt.	82-87	0	1
quilt	I 'm covered with a quilt the likes of which I've never seen.	20-25	0	1
quilt	I would lay, wrapped in a tartan quilt, curled up in apparent ease, on the sundeck, occasionally playing checkers with Williams, chess with Wu, or faro with Father Wallace of the Roman Catholic Church.	33-38	0	1
quilt	The quilt on the bed was made of goose feathers; there was a vase of fresh lilies on an antique vanity.	4-9	0	1
quilt	I did something I never had done before: hugged Maggie to me, then dragged her on into the room, snatched the quilts out of Miss Wangero's hands and dumped them into Maggie's lap.	110-116	0	1
quilt	"Their quilt, "" Power of Houston "" was entered in the International Quilt Association's annual judged show "" Quilts: A World of Beauty, "" and was one of 350 finalists in the competition that attracted hundreds of entries."	6-11	0	0
quilt	I'll take the quilt cover, sheet, and quilt with me and wash them.	38-43	0	1
quilt	He was just tucking the quilt about her when George knocked on the door.	24-29	0	1
quilt	PAGE 74: White cotton blankets and floral quilt: Laura Fisher/Antique Quilts &; Americana.	70-76	0	0
quilt	"There were four empty shells, three the guide had picked up and put on the quilt beside me in the Negro cabin, and one in the breech of the Greener. """	75-80	0	1
quilt	There was always a quilt on the front wooden fence to show we were a safe house for runaways.	19-24	0	1
quilt	The financing that he was finally able to piece together is a crazy quilt of small foundation grants and gifts and subsidies from various public	68-73	1	4
quilt	And then there's Martin, the woman who came up with the idea of creating suicide memorial quilts like those for AIDS casualties.	90-96	0	0
quilt	N Bright Quilt both nurtures and stimulates vision and other sensory skills with bright colors and images-an excellent choice for children who are deaf.	9-14	0	0
quilt	QUILT: ELSA C. SEE SHOPPING GUIDE FOR DETAILS.	0-5	0	3
quilt	In confusion she wrung the quilt in her hands, not wishing to broach the subject, fearing his reaction, yet knowing she must.	27-32	0	1
quilt	The room is filled with heavy carved furniture, not from this place, the high-headboarded bed heaped with quilts and fancy coverlets, satiny paper hiding the rough walls, lace curtains aflutter in the open windows like hovering butterflies.	106-112	0	1
quilt	More than 1,000 Amish-owned businesses -- quilt shops, furniture manufacturers, construction crews, hydraulic-equipment factories -- now dot Lancaster County's gently swelling plains.	42-47	0	1
quilt	Only the arrangement of the individual blocks on the quilt top differed; whereas the blocks in Margaret's quilt were placed on the diagonal, this quilt used a straight setting, with the squares arranged in neat horizontal rows.	53-58	0	1
quilt	But my mother says it was just one of many quilts her grandmother had around the house.	43-49	0	1
quilt	Popular patterns like the Double Wedding Ring and Log Cabin are used again and again, and yet every quilt is its own; the touch of its maker is always visible.	100-105	0	0
quilt	She said that she included a couple of flecks of gold in it, and it's her little secret - that he always wanted to find his gold and couldn't and now he's got it - in this quilt.	172-177	0	1
quilt	gathered the quilt so the darts folded against her breasts and grazed her neck.	13-18	0	1
quilt	Again, that night, Anne could not get to sleep, but instead of tossing and turning under the too-thin Babar quilt, she turned on the light and read in a guidebook how first Guilhem captured the city of Nimes by hiding his soldiers in wine barrels and then how he lost the tip of his nose fighting off the pagans in Rome.	108-113	0	1
quilt	// Puffed Quilt Making a puffed quilt is simple.	32-37	0	1
quilt	Perhaps the Log Cabin and Birds in the Air quilts had been made earlier, and the third years later, after the quiltmaker had improved her skills.	43-49	0	1
quilt	that forms a patchwork quilt of territory from the Mozambique border in the north to southern Natal and the Transkei in the south.	23-28	0	4
quilt	The fabrics resembled those Sylvia had seen in other quilts of that period, but until a knowledgeable appraiser inspected the quilt, she had no more proof than before she opened the trunk.	126-131	0	1
quilt	"sheets and a quilt and down pillows, but that was his only change. """	13-18	0	1
quilt	Rainey pulled one of the chairs to Mrs. Breaux's bedside and sat with his hand on her forehead watching the quilt rise and fall with her breathing.	108-113	0	1
quilt	Victoire painted turquoise and strawberry red-colors that appear again in the trim, drapes, and folded quilt.	103-108	0	1
quilt	"I feel a... connection.... Like, "" she said, speaking slowly, each word taking its own good time, "" right now I 'm feeling like everything is a kind of moving quilt, and I 'm one piece of the quilt over here, and you're another piece over there. """	159-164	0	4
quilt	His mother and sisters laid out on the floor, covered with a quilt.	61-66	0	1
quilt	Next thing I knew, I was sitting in a room with six other students, listening to Evelyn Dixon explain the techniques for constructing our first project, a log cabin quilt.	165-170	0	1
quilt	She asked if they could lie on a quilt on the floor.	33-38	0	1
quilt	but in the morning a bird doesn't lie under a quilt and snore.	46-51	0	1
quilt	A quilt by Irene Bettit, which was selected for the Vermont exhibit of the Gatherings project, resulted in her receiving great recognition for its quality.	2-7	0	0
quilt	Despite the warmth of April, I flung my mother's quilt onto my bed.	49-54	0	1
quilt	It was Friday afternoon and if I broke the speed limit, I would have half an hour before the three-dimensional quilt of flowers I was about to see for myself, flowers rising up right out of the stitches and seams as though they were real and stretching toward light, snapdragons, poppies, marigolds, black-eyed Susans, all so delicately sculpted you might think you could	111-116	0	4
quilt	Her head was pillowed on the sick woman's thigh and the wash cloth made a damp spot on the quilt.	91-96	0	1
quilt	At some point, she decided that she would quilt again.	42-47	0	2
quilt	Above the quilt her shoulders were bare, face blinking, rapturous.	10-15	0	1
quilt	Tucked under a quilt, I fall asleep on Dad's lap just as Hop Sing is serving the Cartwright boys a huge breakfast.	15-20	0	1
quilt	The cars and country houses and charming hand-painted, three-footed teapots bought at the Paris flea market, the first edition of To the Lighthouse, the old Billie Holiday 78s, the antique weathervane, the quilt my great-great-grandmother sewed....	206-211	0	1
quilt	PAGE 74: White cotton blankets and floral quilt: Laura Fisher/Antique Quilts &; Americana.	42-47	0	1
quilt	She sought to fling the sodden quilt aside but it was caught beneath her and her arms began to tremble at the effort.	31-36	0	1
quilt	Curled into a fetal position not far from the fire -- or Frank-enstein's feet with a wad of quilt for a pillow, Summer tried everything to make herself drowsy, from counting sheep to imagining the flowers she would plant in next summer's garden.	92-97	0	1
quilt	@@773961 txt // Crazy Quilt To make a crazy quilt, empty all the fabric scraps from your ragbag.	22-27	0	0
quilt	Their quilt will be made from Grade A, non-fading fabrics to offset weather and the ravages of aging.	6-11	0	1
quilt	Beside the quilt box there was a fruit basket full of old phonograph records, and he lifted them out hurriedly one at a time, looking for the one his grandfather had liked.	11-16	0	1
quilt	The quilt depicts a graveyard with caskets in the center of it for the people who have already died and, around the outer edges, caskets with names	4-9	0	0
quilt	"WHAT REALLY FROSTED Monica, she told us later, was the way Boots hadn't even folded back the family quilt (an heirloom in colorful interlocking circles, the classic "" wedding ring "" pattern)."	100-105	0	0
quilt	"Wait ' til m'friends under th ' quilt hears about this! """	32-37	0	1
quilt	"It would have been the only part standing at the time this quilt was made. """	59-64	0	1
quilt	"Pa was carrying Davy, my four-year-old brother, wrapped in a quilt and still asleep. """	61-66	0	1
quilt	him on the quilt, and the little fellow had finally stuck his head out of his shell and taken a couple of steps, before pooping quite impressively right there on the bed.	11-16	0	1
quilt	Did you put the goosefeather quilt on your bed?	29-34	0	1
quilt	The shopwindow was filled with Easter items now -- hand-decorated eggs and stuffed rabbits, a patchwork quilt like an early spring garden.	104-109	0	1
quilt	You could see, though not far, into the dim interior, the wide planks of the floor, the corner of a bed, the crosshatching that was a nine-patch quilt, and, scarcely there, merest suggestion, the intertwined legs of a couple.	145-150	0	1
quilt	"I feel a... connection.... Like, "" she said, speaking slowly, each word taking its own good time, "" right now I 'm feeling like everything is a kind of moving quilt, and I 'm one piece of the quilt over here, and you're another piece over there. """	192-197	0	4
quilt	Our only heat was an aging kerosene space heater in the living room, and the only really cozy spot was our bed with its endless layers of ratty quilts salvaged from trash cans and institutional blankets ripped off from Worthley as our parting gesture.	144-150	0	1
quilt	He liked to sit on a quilt in the sun, playing cards with me.	21-26	0	1
quilt	widened in admiration as she studied the red-and-green quilt hanging in the shop window.	55-60	0	1
quilt	Even in the darkness, though, I could see that the swiftly moving men had done their work, for all the tables had been taken away and of the great spreading quilt of debris only anp213occasional scrap of paper remained, blown by the	157-162	1	4
quilt	I sat up in bed and pulled the quilt around me.	31-36	0	1
quilt	The two big males, trailing their tail feathers like quilts tied around their necks, were following a bare little peahen along the ground,	53-59	0	1
quilt	But Celie, try to imagine a city full of these shining, blueblack people wearing brilliant blue robes with designs like fancy quilt patterns.	126-131	0	1
quilt	"The other room featured an unmade bed, a quilt thrown back like an invitation. """	41-46	0	1
quilt	The James Collection became the core of the university's International Quilt Study Center.	71-76	0	0
quilt	First, a firm of English packers spent five weeks in Cairo crating the treasures-each wrapped in cellophane, encased in plastic quilts, set on a foam cushion tray and finally shut in a carpeted crate.	128-134	0	1
quilt	Three hundred slaves, or more, some in the uniformsof prosperous masters, others, like us, in threadbare quilts, were assembled in the open space, and there was much raucous shouting and uncouth loud laughter.	105-111	0	1
quilt	The fabric was a violet velvet quilt, covered by a sleeveless brocade	31-36	0	1
quilt	You just missed him.... Over here, everything from old shawls to umbrellas, including old plates.... Quilts here.... Porcelain to Chinese pots....	101-107	0	0
quilt	"University of Kentucky Art Museum: "" The Art of Comfort: Antique Quilts and Bed Coverings from the Pilgrim/Roy Collection ""; to August 13."	65-71	0	0
quilt	I spread the quilt and removed my clothes and lay down on my stomach.	13-18	0	1
quilt	"Something warm was placed around her, and she was weighted down once more by heavy quilts. """	83-89	0	1
quilt	Now she wondered if they had overlooked something, a familial connection lost to memory but documented in a threadbare antique quilt.	127-132	0	1
quilt	My goal, when I 'm working with an exhibition, is to make very apparent to the viewer all of the wonderful things in each quilt.	122-127	0	0
quilt	If the quilt turn out perfect, maybe I give it to her, if it not perfect, maybe I keep.	7-12	0	1
quilt	"But David used one of his family's quilts because of the colors. """	35-41	0	1
quilt	Trees and vines around the buildings create a quilt in shades of green that expands out to the end of visibility.	46-51	0	4
quilt	THE TRUTH ABOUT QUILTING Many women I know, who by choice or circumstance have never married, have woven quilts of their own.	105-111	0	1
quilt	The once-lustrous green carpet has become a patchwork quilt of green, yellow, and brown.	54-59	0	4
quilt	Andrew and Sylvia were eager to begin the first leg of their long drive back to central Pennsylvania, but Sylvia rarely passed up the opportunity to see a quilt, and certainly couldn't resist seeing one so intriguingly described.	155-160	0	1
quilt	Special features: Included in this category might be necklaces or bracelets with a certain type of clasp, plates with butterflies on them or paisley-print quilts.	155-161	0	1
quilt	, but also a great source for everyday tableware OUR PICKS (right, from top of stack) Luigi Bormioli Michelangelo goblets, $17, set of four; Sango Nova Green 16-piece tableware, settings for four, $50; Handmade by Gourmet Settings Exotique 20-piece flatware service for four, $80; Dining Essentials napkin, $12, set of four; B. Smith With Style Tunisian Nights cotton-and-silk quilt, $140; sage Berkshire Fleece Blanket for Two, $15; B. Smith With Style Lotus Garden cotton-and-silk quilt, $140; sage Brentwood Originals Classic chenille throw, $20; (draped in foreground) queen-size Wamsutta 300-count Pima Sateen flat sheet, $45.	377-382	0	1
quilt	They walked in the woods ablaze with fall colors, played golf on a famous and sportive old links, went shopping for quilts or jellies or antiques, or simply sat about their patios having a sociable drink or two against a backdrop of Sourwood Mountain, gorges, and the faint blue hulk of the Great Smokies.	116-122	0	1
rally	There were loudspeakers and angry rallies in the streets.	34-41	0	1
rally	Second-half rallies Given how dominant the Trojans have been this season, it's easy to forget that they trailed four times at the half.	12-19	1	2
rally	"In North Carolina, a robed Klansman told reporters: "" I feel nearer to God at a rally than at any other time."	80-85	0	0
rally	CReceived a warm reception at several street-corner rallies and handshaking tours in normally Democratic areas of Brooklyn. '	52-59	0	0
rally	The Religious Roundtable, which held huge rallies for Reagan in 1980, sponsored hone in 1982.	42-49	0	0
rally	Sand volleyball, desert jeep rallies, and pizza and pool parties mark their time at the Phoenician.	29-36	0	0
rally	Among the rally girls on the Cascadia side Levin recognized Nadalee Hammerstad.	10-15	0	1
rally	"But not far away, a woman with a sign from the Colosio Brigade -- a party organization named after the slain PRI presidential candidate Luis Donaldo Colosio -- looked bewildered when asked why she was at the rally. """	208-213	0	0
rally	Obviously timed to appear be fore both the rally and Dr. King's scheduled meeting with him at City Hall tomorrow, the Mayor issued a report on his own programs, the aim of which is the elimination of slum housing by the end of 1967.	43-48	0	0
rally	If he spoke at public rallies or other occasions in protest of certain American foreign	22-29	0	0
rally	On September 15th, the day I arrived, there was a huge rally downtown where thousands of citizens cheered as members of the Ukrainian Parliament officially declared the Ukraine independent.	55-60	0	0
rally	@@324599 In a perverse replay of 1978, Marchais undercuts Mitterrand It was the biggest Communist Party rally of the French presidential election campaign.	104-109	0	0
rally	"A political junkie from way back - Dupree worked for John F. Kennedy's Young Democrats in 1960 - she also helped stage a rally in support of Salman Rushdie's controversial "" Satanic Verses"	121-126	3	0
rally	* A profile of Ku Klux Klan Imperial Wizard Robert M. Shelton, presiding over two Klan rallies and discussing the history and objectives of the Klan.	87-94	0	0
rally	He was loyal to President Nixon through the entire Watergate affair, even speaking at Nixon defense rallies conducted by Rabbi Baruch Korff.	100-107	0	0
rally	"At the latest rally, held to "" clarify the issues "" to students, a young lady informed the faculty"	14-19	0	0
rally	The Redskins ' Mark Rypien threw two touchdown passes to Gary Clark, and the Washington defense held off a Buccaneer rally -- Tampa Bay had 21 points in the fourth quarter -- as the Skins won 32-28.	117-122	0	2
rally	Trouble began during the opening evening rally in the square near the Olympic stadium.	41-46	0	0
rally	It was, of course, never that simple -- Saro-Wiwa threatened to lead the Delta into something like secession, and Shell had nothing to do with his death -- but the protest campaign was effective: rallies in London, speeches in Washington, reports on television, and page-one stories in the New York Times.	196-203	0	0
rally	To foster brand loyalty and tighten the bond, clubs sponsored by manufacturers usually publish a club news bulletin in which they can disseminate the company line, as well as offer travel information, tips, editorials, and notices of scheduled rallies or proposals of future rally sites.	244-251	0	0
rally	The Dow has been on its own treacherous sawtooth course, breaking the will of many who had expected a year-end rally to take shape by now.	111-116	0	0
rally	"@@247506 Madame Ngo Dinh Nhu, presently residing in Paris, had been invited to the U.S. to address a "" Truth Rally "" sponsored by the Conservative Party club of Flushing, N.Y."	109-114	0	0
rally	The state police, who estimated the rally crowd at 10,00C to 12,000, and Justice Department officials.	36-41	0	0
rally	She took him by the arm with surprising strength, and using her elbow as a rudder, hustled him through the gauntlet with her head down, as if they were attending a rowdy political rally and she wanted to keep him from being assassinated.	180-185	0	0
rally	The America First parade was postponed and then cancelled altogether, and subsequent plans for an anti-immigrant rally at the courthouse in downtown Oneonta were also cancelled.	113-118	0	0
rally	At a mass rally to dedicate a $3,500,000 Russian-built hospital, tension sharpened.	10-15	0	0
rally	"The only time I saw Margo's face in the paper, she had been photographed while conducting a rally to legalize abortion. """	92-97	0	0
rally	LONDON - UK stocks rebounded in a far-reaching rally, taking the market above its levels before	47-52	0	2
rally	PUBLIC ENTERTAINMENTS: Opera, movies, buskers, political rallies, gymnastic demonstrations; vocal recitals and performances of reggae, jazz, New Wave, and classical music in the parks.	57-64	4	0
rally	Poetry and speeches completed the program, which was extensively Covered by two New Orleans television stations, although the newspapers boycotted the rally.	151-156	0	0
rally	|p133At the corner of Eighth Avenue was another Kalki billboard, advertisingthe Madison Square Garden rally.	102-107	0	0
rally	Because none of the folks at the rally could hear themselves anymore, much less the Klansmen who were speaking, the KKK had no choice but to pack up and go home.	33-38	0	0
rally	It was the first broad rally this year in foreign-currency futures, which have mirrored the hectic trading in interbank foreign-exchange markets.	23-28	0	2
rally	", "" she said, "" you didn't forget to tell him about the rally next week? """	56-61	0	0
rally	By 5:30 P.M., the rally seemed to be over, and the candidates and their crowds went their own ways and calmness and political peace returned to the park.	18-23	0	0
rally	"The antiabortionists are dogging state and local politicians, holding rallies, trying to select "" pro-life "" delegates to both major party national conventions, and pushing for antiabortion planks in the party platforms."	70-77	0	0
rally	* Rally school officials and recruit other parents to ensure that an anti-hazing policy gets enacted-and enforced.	2-7	0	2
rally	It's time for action and he and my mother and I are all going to the big rally in Stanley Park and my mother's lodge is going to form a big heart on the hill and the heart is going to be all mothers.	73-78	0	0
rally	at the March 14, 1987, rally of the Defense League.	23-28	0	0
rally	Ogilvie, whose absence from campaign rallies could not be matched in the memory of veteran politicians.	37-44	0	0
rally	The escalating mess forced the Mission Church to undertake its own official investigation, and nine days ago, speaking to thousands of supporters at an ecumenical rally, Boesak seemingly shifted ground.	163-168	0	0
rally	Following the Baltimore rally, Mr. Nixon will be in Indianapolis, Dallas and San Francisco the same day.	24-29	0	0
rally	and more enthusiastic at every rally, and as our jet winged down through the night toward Pittsburgh, I watched Stoddard answering questions about the crisis on a satellite feed from C-SPAN.	31-36	0	0
rally	For example: Burmese activists have gone online not only to rally support behind their country's leading dissident, Aung San Suu Kyi, they've also used the technology to organize worldwide protests and consumer boycotts.	60-65	0	2
rally	"To the journalist on my right, a handsome and clever man and a leading Communist, I confessed that I was mystified by what had seen at the students ' rally and asked for his explanation. """	150-155	0	0
rally	Yet there must be something to these inelegant pep rallies, some reason millions of normal citizens jump up and down in town halls and public squares, and shout themselves hoarse for candidates they can barely hear, saying things they all have heard before.	51-58	0	0
rally	But, by 5:30 the troops had left the campus and were on the way to the rally site.	71-76	0	0
rally	For months, opposition candidates accused Fujimori and his military intelligence service of disrupting rallies with rock-throwing thugs, sponsoring lurid tabloid newspaper attacks and blocking access to television and radio.	103-110	0	0
rally	They held marches, sit-ins, and rallies for every conceivable left-wing cause.	32-39	0	0
rally	The Republican vote-seeking trip will begin with a rally at 10 A. M. Monday at Friendship International Airport near Bal-timore, President Eisenhower, Henry Cabot Lodge, the Republican Vice-Presidential nominee, and Senator Thruston B. Morton of Kentucky, the Republican National Chairman, will speak.	51-56	0	0
rally	The rally was held to encourage continuation of the strike.	4-9	0	0
rally	@@729823 txt marks at a rally of her New Congress party at her residence this morning.	24-29	0	0
rally	The publicity would be going out this week, and there would be a large ad soon in the New York Times, announcing the rally.	117-122	0	0
rally	"An unsigned mimeographed leaflet was distributed at the rally that called Mr. Lindsay an "" atheist, "" "" pro-Communist "" and supporter of integration in the schools, It also charged that he associated with "" David Dubinsky -?"	56-61	0	0
rally	"One day at a downtown rally, while Sandra Alvarez, 25, and her comrades ticked off a smorgasbord of corporate malfeasance, Jason Mark, 25, and three others left discreetly in two sedans, destination Hollywood. """	22-27	0	0
rally	The rally was organized by New Yorkers for Goldwater and Miller, a citizen group, rather than by the regular Republican state organization, and in enthusiasm it far surpassed	4-9	0	0
rally	"his tone polite, almost soothing, "" when you had your rallies here last summer, I think I 'm right, you brought in Mr. Shelton, the Imperial Wizard."	54-61	0	0
rally	But this year's rallies have turned into a virtual siege against the centrist coalition government of President Roh Tae Woo.	16-23	0	0
rally	And so, the rally was supposed to be militant, it was supposed to be bold; and it was supposed to just try to break that aura of invincibility that the Klan had.But the Klan used our words as an excuse to open fire and kill us.	12-17	0	0
rally	"Calmer heads at that rally merely insisted that "" Yale"	21-26	5	0
rally	"Back in New York, shortly after the rallies and speeches ended, the crack hustlers were out again, casually hawking their wares. """	36-43	0	0
rally	They assumed control over rallies because they had been there before and knew an abundance of dusty old songs and slogans.	26-33	0	0
rally	"80 and other ghetto schools that they formed a self-styled "" People's Board of Education, "" held a rally to berate the appointed school board"	99-104	0	0
rally	The walk sparked a four-run rally that put a 4 game out of reach.	28-33	1	2
rally	Suddenly they found themselves packing in thousands of Americans at rallies in Garden City, Long Island; Miami, Florida; Houston, Texas; or Los Angeles, California.	68-75	0	0
rally	The capitalistswho thought they could do whatever they wished with America should have come out to that rally.	104-109	0	0
rally	"The Communists, despite their brutality and deceit remain the only Vietnamese capable of rally ing millions of their countrymen to sacrifice and hardship in the name of the nation and the only group not dependent on foreign bayonets "" A more corrupt regime probably has never battened on the lives and treasure of a great power in modern times."	89-94	0	2
rally	"But when Premier Jacques Chirac last week denounced the "" demagogy of a certain political discourse "" that has been loosed of late on France, none of the 70,000 people attending the biennial convention of Chirac's Rally for the Republic Party had the slightest doubt as to the object of his scorn."	214-219	0	3
rally	The guerrillas announced a rally to demand supplies and money from the British: ELAS supporters flooded in from all over the Mourgana villages and, beyond.	27-32	0	0
rally	His Technicolor, Inc., and Schick Safety Razor Company sponsored the Hollywood Bowl rally in 1961.	84-89	0	0
rally	"According to a Christianity Today magazine account of that rally, Wilkinson's 28-year-old son, David, came up to him afterward and told him: "" You are that man. """	59-64	0	0
rally	On Sunday in Mexico City's downtown, more than 150,000 people -- at least as many as those who showed up for two rallies held by Fernandez and Cardenas in the same place the day before -- gathered to hear a short but upbeat speech from Zedillo.	113-120	0	0
rally	The Oklahoma Education Association scheduled a similar one-day walkout, urged its 27,000 teachers to attend a rally in Oklahoma City to apply pressure on the state legislature for more school money.	110-115	0	0
rally	On the road again: If you have an unfinished basement, get out the tricycles and set up a road rally.	95-100	3	0
rally	JERUSALEM - Israeli police have prevented right-wing Jewish extremists from staging a rally at Jerusalem's disputed mosque compound after thousands of Muslims massed to defend the flashpoint site.	86-91	0	0
rally	"I also wish I really knew the meaning of the peculiar demonstration at the "" students ' rally "" that night."	88-93	0	0
rally	He installed a sauna in his cellar, ran a couple of drivers ' schools for the SCCA and about once a month indulged himself in a rally.	128-133	0	0
rally	"It seems as though the different legs of this rally were laid out by different cars with different odometers, "" he says, "" because our O.D."	46-51	0	0
rally	A friend and I jumped a thuggish heckler at a street-corner Henry Wallace rally.	74-79	0	0
rally	Stuart Freeman A.G. Edwards Market call: +12.2% Freeman advises investors to boost stock exposure to 77% of portfolio to benefit from rally in 2006.	134-139	0	2
rally	sending a team of professional rally drivers to pilot its Austin 1800 over some of the world's worst roads.	31-36	6	1
rally	Gray (Davis): A rally by Richmond residents was held Friday in Sacramento to show support for forgiveness of the Richmond School District's debt to the state.	16-21	0	0
rally	"Flat and pedestrian, it was larded with pep-talk phrases about putting shoulders to the wheel, packing a punch, pitching in, and joining in a grand rally designed to ' "" whip inflation now "" by a process of incantation and ballyhoo."	148-153	0	0
rally	During Cardinal Bernardin's visit, a weekend rally commemorated the 60th anniversary of Youth for Christ in Ukraine.	45-50	0	0
rally	In his Springfield speech and I later at a rally on the fairgrounds here, the Vice President outlined in blistering language	43-48	0	0
rally	(With no cheerleaders, school-sanctioned legacy, pep rallies, letter jackets or paid coaches, either.	53-60	0	0
rally	There was an enormous black rally scheduled in Washington with a candlelightvigil for Civil Rights over Easter weekend and she wanted Sharon to be there.	28-33	0	0
rally	"Every rally has an end, "" he says. """	6-11	0	0
rally	A ' course, as you can imagine, nobody cherishes more than me them times that we get a little rally goin ', and I can really slip off into dreamland.	94-99	0	0
rally	With a vigor like that of small town lodges and chambers of commerce, evangelical institutions work hard to promote rallies, Sunday schools, tours, programs, and revivals.	116-123	0	0
rally	At a noisy street rally, the MSI program seems even more ill-defined.	18-23	0	0
rally	"The house is on fire, "" said Actor Ossie Davis at a rally in Harlem. """	52-57	0	0
twist	"He played everything straight, and it was a big bore: with badminton rackets he played badminton (his father had made a game of picking dandelions from the lawn and hitting them as though they were baseballs and the badminton rackets bats), with the Monopoly board he played Monopoly, there were no unexpected twists to the card games they played (his father had asked, "" Ever play"	310-316	1	0
twist	With a few twists Calder has turned it into a man in an indelicate position.	11-17	0	0
twist	The car is more obviously climbing, and the turns and twists are more abrupt.	54-60	0	0
twist	"She looked over at him innocently, but he noticed a wry, proud twist at the corners of her mouth. """	63-68	0	0
twist	She still wore her hair, though putting it up tired her, in her usual elegant French twist.	85-90	18	0
twist	Johannes Kepler, later to use Tycho's observations to disprove Tycho's theory of the universe (a strange twist of fate!)	105-110	10	0
twist	For a new twist on broccoli, finely chop the broccoli stalks and florets.	10-15	1	0
twist	On Sundays I 'm drawn to nostalgic entres, like pot roast with potatoes, but since traditional fare like this runs the risk of being bland, I always add a little twist.	162-167	1	0
twist	@@432483 | Take a hill a little too quickly, stretch for a ball a bit too far, twist or turn awkwardly and, snap, something gives.	79-84	0	0
twist	I want you to take your index and middle fingers on both hands, bend them at the knuckle, then pinch and twist.	105-110	0	0
twist	A moment later they were descending, following the twists and turns designed to confuse, both Clay and Stone now wishingthat the precautions had been simpler.	51-57	0	0
twist	The need for this legislation is beyond question.110 Clearly, in one of the strange twists of politics, mass transportation had become a safe issue.	84-90	1	0
twist	A twist of regret caught Brian's breath, and he thought, I wish I'd known.	2-7	11	0
twist	They went deeper into the prisons, the light from the world without all but lost in the twist of stone and mortar.	88-93	0	0
twist	In a way, the structural theory is also organic, but with a slightly mechanical twist.	80-85	1	0
twist	It is a story full of strange twists and odd tales and all kinds of heartbreaking digressions.	30-36	1	0
twist	In its essence, the case provided a distinctly modern twist on the old debate over which influence should be taken more seriously in life, nature or nurture.	54-59	1	0
twist	// Everyone loves a surprise, be it an unexpected birthday celebration or the clever twist in a gripping mystery novel.	85-90	1	0
twist	p. 10 KUMAKO Now, this is odd twist in this case.	30-35	1	0
twist	"Maybe we ought to try 10 minutes south of the Medical Center, "" said Payson, recalling the revelation with a wry twist of humor."	113-118	1	0
twist	The movie has a well-meaning message about love and loyalty being the bedrock of real family values, but its good intentions sag as the story trades its air of mischievous comedy for trite sentimentality, arbitrary plot twists, and enough maudlin melodramatics to sustain a tabloid TV series.	220-226	1	0
twist	Not to the Ramallah cousins, who seem familiar with every twist and turn of their family's genealogy.	58-63	10	0
twist	Roman Candle is one of those mechanized gag-farces that, along with a few good gags, are full of forced plot twists and vaudeville turns, broken-down scene writing and fruitless inventions.	109-115	1	0
twist	He seized the throttle at the handlebars and gave it a sharp twist.	61-66	0	0
twist	"Busy Traveler As Senate majority leader he found a formula for enacting much "" Eisenhower "" legislation, by giving a Democratic twist to needed bills proposed by the Republican administration."	128-133	1	0
twist	HIKING THE INNER PATH Midweek, the hike takes an introspective twist.	63-68	1	0
twist	But he just watched for the next hour as Max kept returning to the far end of the bed and working his way up to the window, nodding mindlessly with each neat twist of his spade attachment.	158-163	0	0
twist	For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis.	127-133	1	0
twist	The staircase had a graceful and pleasing twist to it, and the steps were carpeted in crimson.	42-47	0	0
twist	that the river, between those two chief points, was nearly 1,400 miles long, with all its twists and turns -- some of them doubling back so that a body traveled due north at times -- and that the old flatboaters required 120 days to pole up, after a float down.	90-96	0	0
twist	But it would seem that with a deep psychological twist there was no reason why the sympathetic magical powers of the dances should have ended there.	49-54	1	0
twist	Though Rubin has given an unprecedented twist to the standard insanity plea, it is hardly the first time television has been accused of a lethal influence.	40-45	1	0
twist	But in a novel twist, environmentalists have also asserted that Clear Skies is actually weaker than the existing Clean Air Act -- and would thus allow millions of tons of added pollution and inflict tens of thousands of needless deaths during the next decade.	15-20	1	0
twist	Newspapers kept complaining about poor food production, couples on crowded dance floors kept doing their bunny hug and wishing they could find out something about the twist, soldiers with their girls wandered to the	167-172	0	0
twist	He grew a big nose with a long, hooking sweep to it, and the ends of his mouth had slight upward twists, whereas his eyes was sad.	97-103	2	0
twist	He seesp238below him a head of red hair like a monstrous orange fish sink with a loose twist of one shimmering coil against the horizontalslats of -- stained wood.	87-92	11	0
twist	Why did he always have that skeptical twist to his voice when he discussed him?	38-43	1	0
twist	the granite, letting in sunlight on entangled bones, a necklace of broken amber, a twist of Cornish tin, poor gauds.	83-88	2	0
twist	Tell your artist to observe that the northern Texas cowboy invariably tied his lariat to his saddle horn, but a man from the Rio Grande, like Canby, would dally his, that is, give it a couple of twists around the horn, relying on friction to	195-201	0	0
twist	Because of this new twist of the lover paying the bills, the gossip resurrected itself -- and Alex had to be more self-conscious as he juggled the balloon of honor and the hardball of survival.	20-25	1	0
twist	They have many electronic talents: Build them with a bit of a twist and the conductivity changes.	62-67	0	0
twist	"Not only was private finance a new twist, so was the aquarium goal. """	35-40	1	0
